time,value
2024-07-14T01:29:54.078376162Z,{"lat":10.845463267314845,"lon":106.68211483835651}
2024-07-14T01:29:55.082783684Z,{"lat":10.845463267314845,"lon":106.68211483835651}
2024-07-14T01:29:56.096701188Z,{"lat":10.845463267314845,"lon":106.68211483835651}
2024-07-14T01:29:57.111735181Z,{"lat":10.845452995835176,"lon":106.68211259624819}
2024-07-14T01:29:58.132095931Z,{"lat":10.845452995835176,"lon":106.68211259624819}
2024-07-14T01:29:59.145208777Z,{"lat":10.845452995835176,"lon":106.68211259624819}
2024-07-14T01:30:00.149259784Z,{"lat":10.845452995835176,"lon":106.68211259624819}
2024-07-14T01:30:01.15797543Z,{"lat":10.845452995835176,"lon":106.68211259624819}
2024-07-14T01:30:02.195945565Z,{"lat":10.845452995835176,"lon":106.68211259624819}
2024-07-14T01:30:03.19288981Z,{"lat":10.84542649997763,"lon":106.68208984014512}
2024-07-14T01:30:04.196801431Z,{"lat":10.84542649997763,"lon":106.68208984014512}
2024-07-14T01:30:05.315004087Z,{"lat":10.84542649997763,"lon":106.68208984014512}
2024-07-14T01:30:06.229096621Z,{"lat":10.84542649997763,"lon":106.68208984014512}
2024-07-14T01:30:07.278075962Z,{"lat":10.84542649997763,"lon":106.68208984014512}
2024-07-14T01:30:08.262100891Z,{"lat":10.84542649997763,"lon":106.68208984014512}
2024-07-14T01:30:09.263340729Z,{"lat":10.845434986471547,"lon":106.68208043629897}
2024-07-14T01:30:10.277726067Z,{"lat":10.845434986471547,"lon":106.68208043629897}
2024-07-14T01:30:11.281293195Z,{"lat":10.845434986471547,"lon":106.68208043629897}
2024-07-14T01:30:12.299814977Z,{"lat":10.845434986471547,"lon":106.68208043629897}
2024-07-14T01:30:13.306278464Z,{"lat":10.845434986471547,"lon":106.68208043629897}
2024-07-14T01:30:14.313240149Z,{"lat":10.845428904593245,"lon":106.68209001471169}
2024-07-14T01:30:15.321170566Z,{"lat":10.845428904593245,"lon":106.68209001471169}
2024-07-14T01:30:16.333851978Z,{"lat":10.845428904593245,"lon":106.68209001471169}
2024-07-14T01:30:17.33487734Z,{"lat":10.845428904593245,"lon":106.68209001471169}
2024-07-14T01:30:18.350063029Z,{"lat":10.845428904593245,"lon":106.68209001471169}
2024-07-14T01:30:19.346405263Z,{"lat":10.845428904593245,"lon":106.68209001471169}
2024-07-14T01:30:20.354386493Z,{"lat":10.845454256871706,"lon":106.68208217904373}
2024-07-14T01:30:21.374949573Z,{"lat":10.845454256871706,"lon":106.68208217904373}
2024-07-14T01:30:22.391478687Z,{"lat":10.845454256871706,"lon":106.68208217904373}
2024-07-14T01:30:23.409831841Z,{"lat":10.845454256871706,"lon":106.68208217904373}
2024-07-14T01:30:24.435959Z,{"lat":10.845454256871706,"lon":106.68208217904373}
2024-07-14T01:30:25.447056733Z,{"lat":10.845454256871706,"lon":106.68208217904373}
2024-07-14T01:30:26.47133103Z,{"lat":10.84537743592932,"lon":106.68208798867666}
2024-07-14T01:30:27.468685855Z,{"lat":10.84537743592932,"lon":106.68208798867666}
2024-07-14T01:30:28.493356635Z,{"lat":10.84537743592932,"lon":106.68208798867666}
2024-07-14T01:30:29.498554456Z,{"lat":10.84537743592932,"lon":106.68208798867666}
2024-07-14T01:30:30.518351738Z,{"lat":10.84537743592932,"lon":106.68208798867666}
2024-07-14T01:30:31.535114615Z,{"lat":10.84537743592932,"lon":106.68208798867666}
2024-07-14T01:30:32.541811016Z,{"lat":10.845421893368004,"lon":106.68208769293939}
2024-07-14T01:30:33.562376205Z,{"lat":10.845421893368004,"lon":106.68208769293939}
2024-07-14T01:30:34.553746865Z,{"lat":10.845421893368004,"lon":106.68208769293939}
2024-07-14T01:30:35.572173091Z,{"lat":10.845421893368004,"lon":106.68208769293939}
2024-07-14T01:30:37.679696438Z,{"lat":10.845421893368004,"lon":106.68208769293939}
2024-07-14T01:30:37.965050278Z,{"lat":10.845434967737052,"lon":106.6820835594167}
2024-07-14T01:30:38.674705268Z,{"lat":10.845434967737052,"lon":106.6820835594167}
2024-07-14T01:30:39.666873597Z,{"lat":10.845434967737052,"lon":106.6820835594167}
2024-07-14T01:30:40.640116184Z,{"lat":10.845434967737052,"lon":106.6820835594167}
2024-07-14T01:30:41.651573181Z,{"lat":10.845434967737052,"lon":106.6820835594167}
2024-07-14T01:30:42.652087232Z,{"lat":10.845434967737052,"lon":106.6820835594167}
2024-07-14T01:30:43.665271444Z,{"lat":10.845436881778625,"lon":106.68208249056553}
2024-07-14T01:30:44.683529004Z,{"lat":10.845422917538254,"lon":106.68208806080834}
2024-07-14T01:30:45.719352986Z,{"lat":10.845422917538254,"lon":106.68208806080834}
2024-07-14T01:30:46.715944594Z,{"lat":10.845422917538254,"lon":106.68208806080834}
2024-07-14T01:30:47.726648849Z,{"lat":10.845422917538254,"lon":106.68208806080834}
2024-07-14T01:30:48.718133404Z,{"lat":10.845422917538254,"lon":106.68208806080834}
2024-07-14T01:30:49.738189514Z,{"lat":10.845432277059325,"lon":106.68208739269086}
2024-07-14T01:30:50.751289385Z,{"lat":10.845432277059325,"lon":106.68208739269086}
2024-07-14T01:30:51.746341712Z,{"lat":10.845432277059325,"lon":106.68208739269086}
2024-07-14T01:30:52.771983468Z,{"lat":10.845432277059325,"lon":106.68208739269086}
2024-07-14T01:30:53.798303803Z,{"lat":10.845432277059325,"lon":106.68208739269086}
2024-07-14T01:30:54.86440167Z,{"lat":10.845440707351486,"lon":106.68208507053184}
2024-07-14T01:30:55.813353288Z,{"lat":10.845454880754001,"lon":106.68208262053588}
2024-07-14T01:30:56.850241907Z,{"lat":10.845454880754001,"lon":106.68208262053588}
2024-07-14T01:30:57.848280739Z,{"lat":10.845454880754001,"lon":106.68208262053588}
2024-07-14T01:30:58.868754447Z,{"lat":10.845454880754001,"lon":106.68208262053588}
2024-07-14T01:30:59.891416503Z,{"lat":10.845454880754001,"lon":106.68208262053588}
2024-07-14T01:31:00.89984967Z,{"lat":10.845453315408479,"lon":106.68208217242221}
2024-07-14T01:31:01.901564483Z,{"lat":10.845442472488964,"lon":106.68208774991142}
2024-07-14T01:31:02.948452479Z,{"lat":10.845442472488964,"lon":106.68208774991142}
2024-07-14T01:31:03.917646008Z,{"lat":10.84544437564486,"lon":106.6820910997003}
2024-07-14T01:31:04.93659164Z,{"lat":10.84544437564486,"lon":106.6820910997003}
2024-07-14T01:31:05.954149843Z,{"lat":10.84544437564486,"lon":106.6820910997003}
2024-07-14T01:31:07.515588937Z,{"lat":10.84544437564486,"lon":106.6820910997003}
2024-07-14T01:31:07.98549885Z,{"lat":10.84544437564486,"lon":106.6820910997003}
2024-07-14T01:31:09.018395907Z,{"lat":10.845439432756969,"lon":106.6820865973067}
2024-07-14T01:31:09.995101649Z,{"lat":10.84542624069046,"lon":106.68208873240802}
2024-07-14T01:31:11.00673924Z,{"lat":10.84542624069046,"lon":106.68208873240802}
2024-07-14T01:31:12.030623217Z,{"lat":10.84542624069046,"lon":106.68208873240802}
2024-07-14T01:31:13.06668372Z,{"lat":10.84542624069046,"lon":106.68208873240802}
2024-07-14T01:31:14.053692572Z,{"lat":10.84542624069046,"lon":106.68208873240802}
2024-07-14T01:31:15.051949334Z,{"lat":10.845434425048195,"lon":106.68208516876257}
2024-07-14T01:31:16.05770228Z,{"lat":10.845469178118838,"lon":106.6820841870964}
2024-07-14T01:31:17.067936469Z,{"lat":10.845469178118838,"lon":106.6820841870964}
2024-07-14T01:31:18.083910807Z,{"lat":10.845469178118838,"lon":106.6820841870964}
2024-07-14T01:31:19.085914171Z,{"lat":10.845469178118838,"lon":106.6820841870964}
2024-07-14T01:31:20.106130227Z,{"lat":10.845469178118838,"lon":106.6820841870964}
2024-07-14T01:31:21.102095295Z,{"lat":10.845459271286455,"lon":106.68208248476863}
2024-07-14T01:31:22.107004261Z,{"lat":10.845441456567439,"lon":106.68209042023074}
2024-07-14T01:31:23.108901734Z,{"lat":10.845441456567439,"lon":106.68209042023074}
2024-07-14T01:31:24.133218334Z,{"lat":10.845441456567439,"lon":106.68209042023074}
2024-07-14T01:31:25.15201373Z,{"lat":10.845441456567439,"lon":106.68209042023074}
2024-07-14T01:31:26.173440383Z,{"lat":10.845441456567439,"lon":106.68209042023074}
2024-07-14T01:31:27.175272416Z,{"lat":10.845438371000506,"lon":106.6820835350083}
2024-07-14T01:31:28.186711052Z,{"lat":10.845438371000506,"lon":106.6820835350083}
2024-07-14T01:31:29.202510772Z,{"lat":10.845438371000506,"lon":106.6820835350083}
2024-07-14T01:31:30.218631408Z,{"lat":10.845438371000506,"lon":106.6820835350083}
2024-07-14T01:31:31.242901804Z,{"lat":10.845438371000506,"lon":106.6820835350083}
2024-07-14T01:31:32.257323709Z,{"lat":10.845438371000506,"lon":106.6820835350083}
2024-07-14T01:31:33.27304207Z,{"lat":10.845429098761118,"lon":106.68209113146868}
2024-07-14T01:31:34.266534446Z,{"lat":10.845429098761118,"lon":106.68209113146868}
2024-07-14T01:31:35.287612743Z,{"lat":10.845429098761118,"lon":106.68209113146868}
2024-07-14T01:31:36.292655029Z,{"lat":10.845429098761118,"lon":106.68209113146868}
2024-07-14T01:31:37.302419189Z,{"lat":10.845429098761118,"lon":106.68209113146868}
2024-07-14T01:31:38.323594838Z,{"lat":10.845429098761118,"lon":106.68209113146868}
2024-07-14T01:31:39.328317073Z,{"lat":10.845436621871482,"lon":106.68208639048237}
2024-07-14T01:31:40.319167658Z,{"lat":10.845384024867958,"lon":106.6820880173273}
2024-07-14T01:31:41.332690232Z,{"lat":10.845384024867958,"lon":106.6820880173273}
2024-07-14T01:31:42.467626162Z,{"lat":10.845384024867958,"lon":106.6820880173273}
2024-07-14T01:31:43.353724808Z,{"lat":10.845384024867958,"lon":106.6820880173273}
2024-07-14T01:31:44.442614212Z,{"lat":10.845384024867958,"lon":106.6820880173273}
2024-07-14T01:31:45.35975877Z,{"lat":10.845415266835928,"lon":106.6820841779244}
2024-07-14T01:31:46.353558542Z,{"lat":10.845415266835928,"lon":106.6820841779244}
2024-07-14T01:31:47.371860815Z,{"lat":10.845433548439008,"lon":106.68208296012267}
2024-07-14T01:31:48.374990161Z,{"lat":10.845433548439008,"lon":106.68208296012267}
2024-07-14T01:31:49.407338891Z,{"lat":10.845433548439008,"lon":106.68208296012267}
2024-07-14T01:31:50.411821172Z,{"lat":10.845433548439008,"lon":106.68208296012267}
2024-07-14T01:31:51.42098053Z,{"lat":10.845433548439008,"lon":106.68208296012267}
2024-07-14T01:31:52.422705733Z,{"lat":10.845433548439008,"lon":106.68208296012267}
2024-07-14T01:31:53.42768712Z,{"lat":10.845432230089365,"lon":106.68206948692587}
2024-07-14T01:31:54.436005152Z,{"lat":10.845432230089365,"lon":106.68206948692587}
2024-07-14T01:31:55.457330926Z,{"lat":10.845432230089365,"lon":106.68206948692587}
2024-07-14T01:31:56.471858624Z,{"lat":10.845432230089365,"lon":106.68206948692587}
2024-07-14T01:31:57.498793943Z,{"lat":10.845432230089365,"lon":106.68206948692587}
2024-07-14T01:31:58.486042285Z,{"lat":10.845432230089365,"lon":106.68206948692587}
2024-07-14T01:31:59.494089639Z,{"lat":10.845426496185523,"lon":106.68208660180224}
2024-07-14T01:32:00.493254574Z,{"lat":10.845426496185523,"lon":106.68208660180224}
2024-07-14T01:32:01.499490669Z,{"lat":10.845426496185523,"lon":106.68208660180224}
2024-07-14T01:32:02.526923573Z,{"lat":10.845426496185523,"lon":106.68208660180224}
2024-07-14T01:32:03.524216938Z,{"lat":10.845426496185523,"lon":106.68208660180224}
2024-07-14T01:32:04.546790286Z,{"lat":10.845426496185523,"lon":106.68208660180224}
2024-07-14T01:32:05.549272034Z,{"lat":10.845476350225857,"lon":106.68210663541902}
2024-07-14T01:32:06.571227616Z,{"lat":10.845476350225857,"lon":106.68210663541902}
2024-07-14T01:32:07.586083305Z,{"lat":10.845476350225857,"lon":106.68210663541902}
2024-07-14T01:32:08.588333521Z,{"lat":10.845476350225857,"lon":106.68210663541902}
2024-07-14T01:32:09.610457025Z,{"lat":10.845476350225857,"lon":106.68210663541902}
2024-07-14T01:32:10.621427408Z,{"lat":10.84546747561828,"lon":106.68209578006339}
2024-07-14T01:32:11.640478588Z,{"lat":10.845434875267108,"lon":106.68209442986931}
2024-07-14T01:32:12.651404805Z,{"lat":10.845434875267108,"lon":106.68209442986931}
2024-07-14T01:32:13.654688155Z,{"lat":10.845434875267108,"lon":106.68209442986931}
2024-07-14T01:32:14.67461263Z,{"lat":10.845434875267108,"lon":106.68209442986931}
2024-07-14T01:32:15.675573256Z,{"lat":10.845434875267108,"lon":106.68209442986931}
2024-07-14T01:32:16.686448455Z,{"lat":10.845440332479928,"lon":106.6820868290443}
2024-07-14T01:32:17.701232611Z,{"lat":10.845434504534051,"lon":106.68208574338634}
2024-07-14T01:32:18.701297707Z,{"lat":10.845434504534051,"lon":106.68208574338634}
2024-07-14T01:32:19.720667499Z,{"lat":10.845434504534051,"lon":106.68208574338634}
2024-07-14T01:32:20.743914218Z,{"lat":10.845434504534051,"lon":106.68208574338634}
2024-07-14T01:32:21.756655092Z,{"lat":10.845434504534051,"lon":106.68208574338634}
2024-07-14T01:32:22.859935895Z,{"lat":10.845440991526244,"lon":106.68208180554501}
2024-07-14T01:32:23.828228166Z,{"lat":10.845433898934907,"lon":106.68208558926335}
2024-07-14T01:32:24.774805161Z,{"lat":10.845433898934907,"lon":106.68208558926335}
2024-07-14T01:32:25.790699562Z,{"lat":10.845433898934907,"lon":106.68208558926335}
2024-07-14T01:32:26.806582788Z,{"lat":10.845433898934907,"lon":106.68208558926335}
2024-07-14T01:32:28.396801351Z,{"lat":10.845433898934907,"lon":106.68208558926335}
2024-07-14T01:32:29.401972988Z,{"lat":10.845441159413848,"lon":106.68208231403506}
2024-07-14T01:32:29.863817847Z,{"lat":10.845433698687783,"lon":106.68208584499422}
2024-07-14T01:32:30.869523434Z,{"lat":10.845433698687783,"lon":106.68208584499422}
2024-07-14T01:32:31.877905767Z,{"lat":10.845433698687783,"lon":106.68208584499422}
2024-07-14T01:32:32.881143224Z,{"lat":10.845433698687783,"lon":106.68208584499422}
2024-07-14T01:32:33.894119711Z,{"lat":10.845433698687783,"lon":106.68208584499422}
2024-07-14T01:32:35.505588391Z,{"lat":10.845441470743012,"lon":106.68208286170069}
2024-07-14T01:32:35.929128122Z,{"lat":10.845456549478044,"lon":106.68208229216702}
2024-07-14T01:32:36.915418479Z,{"lat":10.845456549478044,"lon":106.68208229216702}
2024-07-14T01:32:37.94341201Z,{"lat":10.845456549478044,"lon":106.68208229216702}
2024-07-14T01:32:38.956205226Z,{"lat":10.845456549478044,"lon":106.68208229216702}
2024-07-14T01:32:39.983301664Z,{"lat":10.845456549478044,"lon":106.68208229216702}
2024-07-14T01:32:41.032638205Z,{"lat":10.845453851583553,"lon":106.68208124139547}
2024-07-14T01:32:42.014162752Z,{"lat":10.845441862265886,"lon":106.682088563868}
2024-07-14T01:32:43.014911772Z,{"lat":10.845441862265886,"lon":106.682088563868}
2024-07-14T01:32:44.578163701Z,{"lat":10.845441862265886,"lon":106.682088563868}
2024-07-14T01:32:45.06310157Z,{"lat":10.845444323109914,"lon":106.68209107121307}
2024-07-14T01:32:46.07318148Z,{"lat":10.845444323109914,"lon":106.68209107121307}
2024-07-14T01:32:47.090208703Z,{"lat":10.845444323109914,"lon":106.68209107121307}
2024-07-14T01:32:48.100455039Z,{"lat":10.845444323109914,"lon":106.68209107121307}
2024-07-14T01:32:49.122961905Z,{"lat":10.845444323109914,"lon":106.68209107121307}
2024-07-14T01:32:50.143176059Z,{"lat":10.845444323109914,"lon":106.68209107121307}
2024-07-14T01:32:51.142447469Z,{"lat":10.845425205137525,"lon":106.68208791337993}
2024-07-14T01:32:52.154383319Z,{"lat":10.845425205137525,"lon":106.68208791337993}
2024-07-14T01:32:53.155795542Z,{"lat":10.845425205137525,"lon":106.68208791337993}
2024-07-14T01:32:54.178473098Z,{"lat":10.845425205137525,"lon":106.68208791337993}
2024-07-14T01:32:55.186395804Z,{"lat":10.845425205137525,"lon":106.68208791337993}
2024-07-14T01:32:56.207279706Z,{"lat":10.845425205137525,"lon":106.68208791337993}
2024-07-14T01:32:57.224347484Z,{"lat":10.845432420378737,"lon":106.68208621429287}
2024-07-14T01:32:58.222630562Z,{"lat":10.845432420378737,"lon":106.68208621429287}
2024-07-14T01:32:59.238614804Z,{"lat":10.845432420378737,"lon":106.68208621429287}
2024-07-14T01:33:00.257666524Z,{"lat":10.845432420378737,"lon":106.68208621429287}
2024-07-14T01:33:01.277373041Z,{"lat":10.845432420378737,"lon":106.68208621429287}
2024-07-14T01:33:02.293067795Z,{"lat":10.845432420378737,"lon":106.68208621429287}
2024-07-14T01:33:03.85133947Z,{"lat":10.84544028257217,"lon":106.68208846111604}
2024-07-14T01:33:04.331526608Z,{"lat":10.84544028257217,"lon":106.68208846111604}
2024-07-14T01:33:05.322701499Z,{"lat":10.84544028257217,"lon":106.68208846111604}
2024-07-14T01:33:06.336811812Z,{"lat":10.84544028257217,"lon":106.68208846111604}
2024-07-14T01:33:07.358633753Z,{"lat":10.84544028257217,"lon":106.68208846111604}
2024-07-14T01:33:08.335598237Z,{"lat":10.84544028257217,"lon":106.68208846111604}
2024-07-14T01:33:09.361064023Z,{"lat":10.845395826700035,"lon":106.68207787508132}
2024-07-14T01:33:10.367958762Z,{"lat":10.845395826700035,"lon":106.68207787508132}
2024-07-14T01:33:11.406987343Z,{"lat":10.845395826700035,"lon":106.68207787508132}
2024-07-14T01:33:12.411964558Z,{"lat":10.845395826700035,"lon":106.68207787508132}
2024-07-14T01:33:13.43012208Z,{"lat":10.845395826700035,"lon":106.68207787508132}
2024-07-14T01:33:14.442107337Z,{"lat":10.845395826700035,"lon":106.68207787508132}
2024-07-14T01:33:15.459318098Z,{"lat":10.845429778546722,"lon":106.68208530201146}
2024-07-14T01:33:16.478457924Z,{"lat":10.845429778546722,"lon":106.68208530201146}
2024-07-14T01:33:17.480945019Z,{"lat":10.845429778546722,"lon":106.68208530201146}
2024-07-14T01:33:18.482046374Z,{"lat":10.845429778546722,"lon":106.68208530201146}
2024-07-14T01:33:19.487183465Z,{"lat":10.845429778546722,"lon":106.68208530201146}
2024-07-14T01:33:20.543259531Z,{"lat":10.845429778546722,"lon":106.68208530201146}
2024-07-14T01:33:21.523300639Z,{"lat":10.845452154019164,"lon":106.68211050215601}
2024-07-14T01:33:22.530218873Z,{"lat":10.845452154019164,"lon":106.68211050215601}
2024-07-14T01:33:23.552739057Z,{"lat":10.845452154019164,"lon":106.68211050215601}
2024-07-14T01:33:24.57244627Z,{"lat":10.845452154019164,"lon":106.68211050215601}
2024-07-14T01:33:25.569332643Z,{"lat":10.845452154019164,"lon":106.68211050215601}
2024-07-14T01:33:26.583343165Z,{"lat":10.84545450728077,"lon":106.68209711934878}
2024-07-14T01:33:27.613062896Z,{"lat":10.845435386496085,"lon":106.6820867118085}
2024-07-14T01:33:28.611276469Z,{"lat":10.845435386496085,"lon":106.6820867118085}
2024-07-14T01:33:29.611487452Z,{"lat":10.845435386496085,"lon":106.6820867118085}
2024-07-14T01:33:30.631554268Z,{"lat":10.845435386496085,"lon":106.6820867118085}
2024-07-14T01:33:31.641611021Z,{"lat":10.845435386496085,"lon":106.6820867118085}
2024-07-14T01:33:32.654420773Z,{"lat":10.84544322835202,"lon":106.68208195048436}
2024-07-14T01:33:33.676462322Z,{"lat":10.845430629612204,"lon":106.68208101561397}
2024-07-14T01:33:34.687623375Z,{"lat":10.845430629612204,"lon":106.68208101561397}
2024-07-14T01:33:35.71147677Z,{"lat":10.845430629612204,"lon":106.68208101561397}
2024-07-14T01:33:36.708734416Z,{"lat":10.845430629612204,"lon":106.68208101561397}
2024-07-14T01:33:37.734385377Z,{"lat":10.845430629612204,"lon":106.68208101561397}
2024-07-14T01:33:38.86104455Z,{"lat":10.845440505810362,"lon":106.68207954953571}
2024-07-14T01:33:39.773104253Z,{"lat":10.845426454838345,"lon":106.68208734690441}
2024-07-14T01:33:40.784683996Z,{"lat":10.845426454838345,"lon":106.68208734690441}
2024-07-14T01:33:41.780006889Z,{"lat":10.845426454838345,"lon":106.68208734690441}
2024-07-14T01:33:42.813048743Z,{"lat":10.845426454838345,"lon":106.68208734690441}
2024-07-14T01:33:43.812858321Z,{"lat":10.845426454838345,"lon":106.68208734690441}
2024-07-14T01:33:44.843660218Z,{"lat":10.845438689278096,"lon":106.68208389968332}
2024-07-14T01:33:45.848751381Z,{"lat":10.845429116818156,"lon":106.68209144019191}
2024-07-14T01:33:46.874161185Z,{"lat":10.845429116818156,"lon":106.68209144019191}
2024-07-14T01:33:47.887828186Z,{"lat":10.845429116818156,"lon":106.68209144019191}
2024-07-14T01:33:48.893868753Z,{"lat":10.845429116818156,"lon":106.68209144019191}
2024-07-14T01:33:49.947184324Z,{"lat":10.845429116818156,"lon":106.68209144019191}
2024-07-14T01:33:51.044099837Z,{"lat":10.84544082382736,"lon":106.68208608880495}
